title,id,serviceURL,type,numViews,owner,fileStorage,featureStorage,access,tags,isHosted,createdDate,modifiedDate,lastViewed,itemURL,size
PollingStationsApril2021_Final_view_edit,3be8cb647ef1405b93fdee67723eec9a,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PollingStationsApril2021_Final_view_edit/FeatureServer,Feature Service,131,KDOT_Lebo,0.0,0.0,private,elections,True,2021-03-30,2021-03-30,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=3be8cb647ef1405b93fdee67723eec9a,0.0
PollingStationsApril2021_view_edit,89e588de8d7e49afaf718e5a8c1e046e,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PollingStationsApril2021_view_edit/FeatureServer,Feature Service,132,KDOT_Lebo,0.0,0.0,private,elections,True,2021-03-29,2021-03-29,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=89e588de8d7e49afaf718e5a8c1e046e,0.0
PollingStationsApril2021_view_ro,6fc9adeb718a49f5a99e44bbd850434e,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PollingStationsApril2021_view_ro/FeatureServer,Feature Service,135,KDOT_Lebo,0.0,0.0,private,elections,True,2021-03-29,2021-03-29,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=6fc9adeb718a49f5a99e44bbd850434e,0.0
PollingStationsApril2022_Final_view_ro,68c1dc1735734ff2ba52aec3cf4569c0,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PollingStationsApril2021_Final_view_ro/FeatureServer,Feature Service,423,KDOT_Lebo,0.0,0.0,private,elections,True,2021-03-30,2022-05-12,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=68c1dc1735734ff2ba52aec3cf4569c0,0.0
PollingStationsJjune2022_Final,5296c6491cd64f9d9bd9eaed79c902fa,,Microsoft Excel,1,KDOT_Lebo,0.02126,0.0,private,elections,False,2022-05-12,2022-05-12,,https://kanegis.maps.arcgis.com/home/item.html?id=5296c6491cd64f9d9bd9eaed79c902fa,0.02126
PollingStationsJune2022_Final,be0e21bd7f22453395eda280a72fae43,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PollingStationsApril2021_Final/FeatureServer,Feature Service,232,KDOT_Lebo,0.0,0.11719,private,elections,True,2021-03-30,2022-10-06,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=be0e21bd7f22453395eda280a72fae43,0.11719
PollingStationsJune2022_Final_view_ro,a9e98e965b5b4825b77b208bd8f00a97,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PollingStationsJune2022_Final_view_ro/FeatureServer,Feature Service,294,KDOT_Lebo,0.0,0.0,private,elections,True,2022-06-08,2022-06-14,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=a9e98e965b5b4825b77b208bd8f00a97,0.0
pollingStationsNov2020,875d78637c01444fba31319921f5fbce,,Service Definition,1,KDOT_Lebo,0.05767,0.0,private,polling stations,False,2020-10-22,2020-10-22,,https://kanegis.maps.arcgis.com/home/item.html?id=875d78637c01444fba31319921f5fbce,0.05767
pollingStationsNov2020,93e2a59d5b3e4022957f7436b156890a,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/pollingStationsNov2020/FeatureServer,Feature Service,26,KDOT_Lebo,0.0001,0.0,private,polling stations,False,2021-02-08,2021-02-08,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=93e2a59d5b3e4022957f7436b156890a,0.0001
pollingStationsNov2020,e0f3cff479e4431a86adc9ba4d931da1,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/pollingStationsNov2020/FeatureServer,Feature Service,276,KDOT_Lebo,0.0,0.10156,private,polling stations,True,2020-10-22,2021-02-10,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=e0f3cff479e4431a86adc9ba4d931da1,0.10156
pollingStationsNov2020_viewEdit,67a7f24662664dc3a445e80b08923205,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/pollingStationsNov2020_viewEdit/FeatureServer,Feature Service,93,KDOT_Lebo,0.0,0.0,private,polling stations,True,2020-10-22,2020-10-22,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=67a7f24662664dc3a445e80b08923205,0.0
PolygonNotes,1708fef913de4b319e4f7b5fc871a973,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PolygonNotes/FeatureServer,Feature Service,399,FOR_Chess,0.0,0.21875,group,,True,2023-05-25,2023-05-25,2024-06-17,https://kanegis.maps.arcgis.com/home/item.html?id=1708fef913de4b319e4f7b5fc871a973,0.21875
Polyline_Edit_Test,dd68b2e39cad43fdae7f06b53b56a372,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Polyline_Edit_Test/FeatureServer,Feature Service,58,kdot_gissolutions,0.0,0.28125,private,Data collection,True,2021-01-25,2023-05-12,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=dd68b2e39cad43fdae7f06b53b56a372,0.28125
PopupTest,6641ab557d2c462084403e59f9cd6080,,Web Map,49,GIS_Krueger,0.00674,0.0,private,[KaneTest],False,2020-05-22,2020-05-22,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=6641ab557d2c462084403e59f9cd6080,0.00674
Precinct_2020_Estimates,72e72413c8ac4c978fb75c66706b56fc,,Shapefile,1,GIS_Krueger,0.34921,0.0,private,"[Kane County, Precincts, 2020, Estimates]",False,2021-04-20,2021-04-20,,https://kanegis.maps.arcgis.com/home/item.html?id=72e72413c8ac4c978fb75c66706b56fc,0.34921
Precinct_Merge,e725d8e22d5441fe9ee06ea0083ff5c2,,CSV Collection,1,GIS_Krueger,0.02554,0.0,private,"[Precincts, 2020, Population Estimates]",False,2021-04-15,2021-04-15,,https://kanegis.maps.arcgis.com/home/item.html?id=e725d8e22d5441fe9ee06ea0083ff5c2,0.02554
Preservation,b99c867624e34088a0ef892b1c88e7ab,,Project Package,0,KDOT_Lichtenberger,0.08309,0.0,org,,False,2024-04-22,2024-04-22,,https://kanegis.maps.arcgis.com/home/item.html?id=b99c867624e34088a0ef892b1c88e7ab,0.08309
Preservation,ca5d2709d66f4ee0b52fcb54fa4356a6,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation/FeatureServer,Feature Service,35,KDOT_Planning,0.0,0.07813,group,,True,2024-04-23,2024-04-23,2024-05-01,https://kanegis.maps.arcgis.com/home/item.html?id=ca5d2709d66f4ee0b52fcb54fa4356a6,0.07813
Preservation,e6295225d1d54d699a14f03ac46b6c23,,Map Package,0,KDOT_Lichtenberger,0.02641,0.0,org,,False,2024-04-22,2024-04-22,,https://kanegis.maps.arcgis.com/home/item.html?id=e6295225d1d54d699a14f03ac46b6c23,0.02641
Preservation view,0a0a9e88f298410cbec29488ce9da265,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation_view/FeatureServer,Feature Service,6,KDOT_Planning,0.0,0.0,private,,True,2024-04-23,2024-04-23,2024-04-23,https://kanegis.maps.arcgis.com/home/item.html?id=0a0a9e88f298410cbec29488ce9da265,0.0
Preservation0524,589f87f871324c499015b837653d47be,,Web Map,125,KDOT_Planning,0.01059,0.0,group,,False,2024-05-09,2024-05-09,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=589f87f871324c499015b837653d47be,0.01059
Preservation0524_WFL1,27de621ed330457d9d36d4ccc3ce3469,,Service Definition,1,KDOT_Planning,0.41249,0.0,private,,False,2024-05-09,2024-05-09,2024-05-09,https://kanegis.maps.arcgis.com/home/item.html?id=27de621ed330457d9d36d4ccc3ce3469,0.41249
Preservation0524_WFL1,9e2bb390baa14a6ba44328c1aeef78ba,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation0524_WFL1/FeatureServer,Feature Service,138,KDOT_Planning,0.0,0.50781,group,,True,2024-05-09,2024-05-23,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=9e2bb390baa14a6ba44328c1aeef78ba,0.50781
Preservation_Points,3a9f150a81f749ec95e774c1054512f9,,Service Definition,1,KDOT_Lichtenberger,0.09501,0.0,private,,False,2024-04-23,2024-04-23,2024-04-23,https://kanegis.maps.arcgis.com/home/item.html?id=3a9f150a81f749ec95e774c1054512f9,0.09501
Preservation_Points,777f772fbbbb4afd9353e4ebef3b596d,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation_Points/FeatureServer,Feature Service,1,KDOT_Lichtenberger,0.0,0.03125,private,,True,2024-04-23,2024-04-23,2024-04-23,https://kanegis.maps.arcgis.com/home/item.html?id=777f772fbbbb4afd9353e4ebef3b596d,0.03125
Preservation_Points_TIP,72be648f086d4d11b921f80a4ebbe371,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation_Points_TIP/FeatureServer,Feature Service,1971,KDOT_Planning,0.0,0.03125,public,"[Preservation_Points_TIP, BUKDOT]",True,2023-02-06,2023-09-05,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=72be648f086d4d11b921f80a4ebbe371,0.03125
Preservation_Points_TIP,82e3c01162614a65bcf550c663d8e83b,,Service Definition,4,KDOT_Planning,0.11991,0.0,private,Preservation_Points_TIP,False,2023-02-06,2024-03-19,2023-02-09,https://kanegis.maps.arcgis.com/home/item.html?id=82e3c01162614a65bcf550c663d8e83b,0.11991
Preservation_Points_TIP_BU_2020315,34afc45ba8fd4f0e9c0e757eefd98024,,File Geodatabase,0,KDOT_Lebo,0.03014,0.0,private,"[Preservation_Points_TIP, BUKDOT]",False,2024-03-15,2024-03-15,,https://kanegis.maps.arcgis.com/home/item.html?id=34afc45ba8fd4f0e9c0e757eefd98024,0.03014
Preservation_Segments_ExportTable,43796cd70fde434e820ee7b634034da3,,Service Definition,1,KDOT_Planning,0.22382,0.0,private,,False,2024-05-01,2024-05-01,2024-05-01,https://kanegis.maps.arcgis.com/home/item.html?id=43796cd70fde434e820ee7b634034da3,0.22382
Preservation_Segments_ExportTable,57f1ad89a7d0491da9c7ff84cc106fc5,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation_Segments_ExportTable/FeatureServer,Feature Service,1,KDOT_Planning,0.0,0.01563,group,,True,2024-05-01,2024-05-01,2024-05-01,https://kanegis.maps.arcgis.com/home/item.html?id=57f1ad89a7d0491da9c7ff84cc106fc5,0.01563
Preservation_Segments_TIP,632df084863447818eef0dbff874f664,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservation_Segments_TIP/FeatureServer,Feature Service,1953,KDOT_Planning,0.0,0.04688,public,"[Preservation_Segments, BUKDOT]",True,2023-02-06,2023-09-05,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=632df084863447818eef0dbff874f664,0.04688
Preservation_Segments_TIP,88934199e8324298bfc838dbd5bc663f,,Service Definition,2,KDOT_Planning,0.12413,0.0,private,Preservation_Segments,False,2023-02-06,2024-03-19,2023-02-09,https://kanegis.maps.arcgis.com/home/item.html?id=88934199e8324298bfc838dbd5bc663f,0.12413
PreservationCountyBoard,20013194be934a79b4f5fe1b43e5198d,,Web Map,0,KDOT_Planning,0.01063,0.0,group,,False,2024-05-01,2024-05-01,,https://kanegis.maps.arcgis.com/home/item.html?id=20013194be934a79b4f5fe1b43e5198d,0.01063
PreservationCountyBoard_WFL1,2878d3202da74cbb8f41048fce9dc8b2,,Service Definition,1,KDOT_Planning,0.46615,0.0,private,,False,2024-05-01,2024-05-01,2024-05-01,https://kanegis.maps.arcgis.com/home/item.html?id=2878d3202da74cbb8f41048fce9dc8b2,0.46615
PreservationCountyBoard_WFL1,b238b84eeee142278ca059f9a02d8d37,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PreservationCountyBoard_WFL1/FeatureServer,Feature Service,0,KDOT_Planning,0.0,0.48438,group,,True,2024-05-01,2024-05-01,2024-05-01,https://kanegis.maps.arcgis.com/home/item.html?id=b238b84eeee142278ca059f9a02d8d37,0.48438
Preservationexporttable,bc96ac90016b458698f3baeb7d68c11e,,Web Map,152,KDOT_Planning,0.00775,0.0,group,,False,2024-04-30,2024-04-30,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=bc96ac90016b458698f3baeb7d68c11e,0.00775
Preservationexporttable_WFL1,1c2c398239644cfa96cfaeb8add077db,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Preservationexporttable_WFL1/FeatureServer,Feature Service,149,KDOT_Planning,0.0,0.15625,group,,True,2024-04-30,2024-04-30,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=1c2c398239644cfa96cfaeb8add077db,0.15625
Preservationexporttable_WFL1,49572ec9c5d7403b9409897304697977,,Service Definition,1,KDOT_Planning,0.26529,0.0,private,,False,2024-04-30,2024-04-30,2024-04-30,https://kanegis.maps.arcgis.com/home/item.html?id=49572ec9c5d7403b9409897304697977,0.26529
Priority1image_01,8bda11d1ec904ffdb78c6698ed8de9ca,,Image,7,FOR_Tegge,0.00335,0.0,org,,False,2022-03-03,2022-03-03,2023-08-10,https://kanegis.maps.arcgis.com/home/item.html?id=8bda11d1ec904ffdb78c6698ed8de9ca,0.00335
Project Sites,1f3d401fc3f64e87848cc6bf62635679,,Feature Collection,23,KDOT_Martin,0.01089,0.0,private,[projects],False,2018-08-30,2018-08-30,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=1f3d401fc3f64e87848cc6bf62635679,0.01089
ProjectExtent,06e31bf390c64dcd8304290744d7c93b,,Shapefile,1,FOR_Tegge,0.01083,0.0,private,,False,2023-10-31,2023-10-31,2023-10-31,https://kanegis.maps.arcgis.com/home/item.html?id=06e31bf390c64dcd8304290744d7c93b,0.01083
ProjectExtent,5ff047a5b94d467b923a0ebb9f23b8fc,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/ProjectExtent/FeatureServer,Feature Service,94,FOR_Tegge,0.0,0.08594,org,,True,2023-10-31,2023-10-31,2024-05-03,https://kanegis.maps.arcgis.com/home/item.html?id=5ff047a5b94d467b923a0ebb9f23b8fc,0.08594
properties2105kanepoints,c139e022a17b498da2be18bb0ec23136,,Service Definition,1,KDOT_Lebo,0.05785,0.0,private,"[kane,  parcels]",False,2015-12-16,2015-12-16,,https://kanegis.maps.arcgis.com/home/item.html?id=c139e022a17b498da2be18bb0ec23136,0.05785
Property Damage Form,68193ca223e94cf2a435290ccb2b3c99,,Form,1,gistsn,0.0,0.0,private,"[Survey123, Web designer, Public Safety]",False,2023-07-13,2023-07-13,2024-03-20,https://kanegis.maps.arcgis.com/home/item.html?id=68193ca223e94cf2a435290ccb2b3c99,0.0
Property Damage Form,9641de100fb04098b03ea06da4904c41,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/survey123_68193ca223e94cf2a435290ccb2b3c99/FeatureServer,Feature Service,14,gistsn,0.0,0.0,private,,True,2023-07-13,2023-07-13,2024-04-23,https://kanegis.maps.arcgis.com/home/item.html?id=9641de100fb04098b03ea06da4904c41,0.0
Proposed BikePed Network from Epstein,29bf50d914434758b9a1ae64921cebed,,Web Map,303,KDOT_Martin,0.00979,0.0,org,"[BikePed, BUKDOT]",False,2023-03-29,2023-09-05,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=29bf50d914434758b9a1ae64921cebed,0.00979
Proposed BikePed Network from Epstein_WFL1,4910a1a4ed5646d3a3949244dc114761,,Service Definition,1,KDOT_Martin,0.27531,0.0,private,"[BikePed, BUKDOT]",False,2023-03-29,2023-09-05,2023-03-29,https://kanegis.maps.arcgis.com/home/item.html?id=4910a1a4ed5646d3a3949244dc114761,0.27531
Proposed BikePed Network from Epstein_WFL1,f69060636fb74edfb7e7a335f0241283,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/Proposed_BikePed_Network_from_Epstein_WFL1/FeatureServer,Feature Service,20,KDOT_Martin,0.0,0.375,org,"[BikePed, BUKDOT]",True,2023-03-29,2023-09-05,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=f69060636fb74edfb7e7a335f0241283,0.375
Proposed Map 1105,6c5a4b7185d946f09c0b9c3ebdfc65cd,,CAD Drawing,1,Redistricting_AGOL,0.27936,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-11-05,2021-11-05,,https://kanegis.maps.arcgis.com/home/item.html?id=6c5a4b7185d946f09c0b9c3ebdfc65cd,0.27936
Proposed Map 1108 County Board 21 and 23 changes,d03a5498577a4ad3b16d4abc02614dad,,CAD Drawing,0,Redistricting_AGOL,0.28332,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-11-19,2021-11-19,,https://kanegis.maps.arcgis.com/home/item.html?id=d03a5498577a4ad3b16d4abc02614dad,0.28332
Proposed Map 1115,23431670521f45a9aeb448392660cff5,,CAD Drawing,1,Redistricting_AGOL,0.29416,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-11-15,2021-11-15,,https://kanegis.maps.arcgis.com/home/item.html?id=23431670521f45a9aeb448392660cff5,0.29416
Proposed Map 1115 County Board 21 and 23 edits,ae89140ba2bd4d719d95f286b9295317,,CAD Drawing,1,Redistricting_AGOL,0.29392,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-11-19,2021-11-19,,https://kanegis.maps.arcgis.com/home/item.html?id=ae89140ba2bd4d719d95f286b9295317,0.29392
Proposed1112,ca1e7ec4976b412cad9792992bbccc2a,,CAD Drawing,1,Redistricting_AGOL,0.29151,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-11-12,2021-11-12,,https://kanegis.maps.arcgis.com/home/item.html?id=ca1e7ec4976b412cad9792992bbccc2a,0.29151
ProposedMap1108,6cfdb35bab594307aee35babc155b9c1,,CAD Drawing,2,Redistricting_AGOL,0.28356,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-11-08,2021-11-08,,https://kanegis.maps.arcgis.com/home/item.html?id=6cfdb35bab594307aee35babc155b9c1,0.28356
Public,730f3bdbc4454b85b43d07ffc932a9c3,,Web Map,90,GIS_Krueger,0.0111,0.0,public,[test],False,2019-03-08,2019-03-08,2024-05-16,https://kanegis.maps.arcgis.com/home/item.html?id=730f3bdbc4454b85b43d07ffc932a9c3,0.0111
Public Crime Map,9a24943062f84f869eb6456a7669ba0e,http://KaneGIS.maps.arcgis.com/apps/webappviewer/index.html?id=9a24943062f84f869eb6456a7669ba0e,Web Mapping Application,48,gistsn,0.04451,0.0,private,"[Law Enforcement, Local Government, Public Safety, Public Crime Map, ArcGIS for Local Government, Crime, Crime Mapping, Police]",False,2019-03-04,2019-03-04,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=9a24943062f84f869eb6456a7669ba0e,0.04451
Public Crime Map,d2f401ef668c4ab7b416fabcb323fa20,,Web Map,123,gistsn,0.00364,0.0,public,"[Law Enforcement, Local Government, Public Safety, Public Crime Map, ArcGIS for Local Government, Crime, Crime Mapping, Police]",False,2019-03-04,2019-03-04,2024-06-02,https://kanegis.maps.arcgis.com/home/item.html?id=d2f401ef668c4ab7b416fabcb323fa20,0.00364
Public Crime Map,eb011924dc344f978c508f8388f7137c,//KaneGIS.maps.arcgis.com/sharing/rest/content/items/9a24943062f84f869eb6456a7669ba0e/package,Code Attachment,1,gistsn,0.0,0.0,private,,False,2019-03-04,2019-03-04,2024-03-05,https://kanegis.maps.arcgis.com/home/item.html?id=eb011924dc344f978c508f8388f7137c,0.0
Public Information,304b469436ba4d6c8efa514be372957e,http://KaneGIS.maps.arcgis.com/apps/webappviewer/index.html?id=304b469436ba4d6c8efa514be372957e,Web Mapping Application,40,gistsn,0.0354,0.0,private,"[Public Information, ArcGIS for Emergency Management, Common Operational Picture]",False,2019-03-04,2019-03-04,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=304b469436ba4d6c8efa514be372957e,0.0354
Public Information,635b7de03eff41a98dce131c571df623,,Web Map,66,gistsn,0.03459,0.0,private,[Public Information Map],False,2019-03-04,2019-03-04,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=635b7de03eff41a98dce131c571df623,0.03459
Public Information,7691c99e1d2a40a78d5bbcba3f7a1f1b,//KaneGIS.maps.arcgis.com/sharing/rest/content/items/304b469436ba4d6c8efa514be372957e/package,Code Attachment,2,gistsn,0.0,0.0,private,,False,2019-03-04,2019-03-04,2024-03-05,https://kanegis.maps.arcgis.com/home/item.html?id=7691c99e1d2a40a78d5bbcba3f7a1f1b,0.0
Public Information Template 1,1eaa2f58d47c4fba849a21ee04a3dd19,,Web Experience,27,KDOT_Lebo,2e-05,0.0,private,"[Public Information, Information Sharing, Experience Builder, template]",False,2022-03-01,2022-03-01,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=1eaa2f58d47c4fba849a21ee04a3dd19,2e-05
PublicGIS,21d0103779524d3b9386f4f183cefec4,https://kanegis.maps.arcgis.com/apps/MapSeries/index.html?appid=21d0103779524d3b9386f4f183cefec4,Web Mapping Application,122,GIS_Krueger,0.00331,0.0,org,"[Kane County, Public GIS]",False,2018-11-28,2018-11-29,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=21d0103779524d3b9386f4f183cefec4,0.00331
PublicTSN,a1e9d68865fb4598aefbebbc7b241e38,,Web Map,93,gistsn,0.00098,0.0,public,[ILGISA],False,2016-10-17,2016-10-17,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=a1e9d68865fb4598aefbebbc7b241e38,0.00098
PurpleLoosestrife,5d04710b859a437e8afc8a166a48fa30,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/PurpleLoosestrife/FeatureServer,Feature Service,1276,FOR_Chess,0.0,0.39844,group,,True,2023-06-05,2024-05-14,2024-06-26,https://kanegis.maps.arcgis.com/home/item.html?id=5d04710b859a437e8afc8a166a48fa30,0.39844
PurpleLoosestrife,ce362d29a6ce410f8d2dd87187100291,,Shapefile,1,FOR_Chess,0.03365,0.0,private,,False,2023-06-05,2023-06-05,2023-06-05,https://kanegis.maps.arcgis.com/home/item.html?id=ce362d29a6ce410f8d2dd87187100291,0.03365
Rafferty_Map,b7dc52fe77484deda8360be6aa8efa4b,,Web Map,45,FOR_Rodeghero,0.03103,0.0,private,,False,2023-01-06,2023-01-06,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=b7dc52fe77484deda8360be6aa8efa4b,0.03103
Randall and 38 to Maple Park,829ec7f8507d4f939ef7286b8673a166,,Feature Collection,57,KDOT_Lebo,0.04093,0.0,org,"[route, route layer, Randall and 38 to Maple Park]",False,2021-06-07,2021-06-07,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=829ec7f8507d4f939ef7286b8673a166,0.04093
Randall and 72 to Hampshire,de75b8333a11439e8a0c51ea0d66bc26,,Feature Collection,67,KDOT_Lebo,0.04702,0.0,org,"[route, route layer, Randall and 72 to Hampshire]",False,2021-06-07,2021-06-07,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=de75b8333a11439e8a0c51ea0d66bc26,0.04702
Randall and Galena to Big Rock,97641595e652406b99091c08d65fa669,,Feature Collection,59,KDOT_Lebo,0.0457,0.0,org,"[route, route layer, Randall and Galena to Big Rock]",False,2021-06-07,2021-06-07,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=97641595e652406b99091c08d65fa669,0.0457
Randall and Galena to Randall and 72,cf896885100e4524b7b92ef7ed48b06a,,Feature Collection,60,KDOT_Lebo,0.06499,0.0,org,"[route, route layer, Randall and Galena to Randall and 72]",False,2021-06-07,2021-06-07,2024-03-08,https://kanegis.maps.arcgis.com/home/item.html?id=cf896885100e4524b7b92ef7ed48b06a,0.06499
Rays Field Images,eb078c491784423886b8a436c7180b21,,Web Map,2436,KDOT_Lebo,0.01949,0.0,group,"[kdot, image, ray]",False,2014-08-12,2019-04-29,2024-05-03,https://kanegis.maps.arcgis.com/home/item.html?id=eb078c491784423886b8a436c7180b21,0.01949
Rays Field Images-Copy2,33ff382117bd4388b67834851a56a3e5,,Web Map,411,KDOT_Johnson,0.01856,0.0,private,"[kdot, image, ray]",False,2021-04-30,2021-04-30,2024-05-03,https://kanegis.maps.arcgis.com/home/item.html?id=33ff382117bd4388b67834851a56a3e5,0.01856
Rays Images and Utilities,1a34038843bd4b20a7fe39f3141189bb,,Web Map,129,KDOT_Johnson,0.00299,0.0,private,kdot,False,2021-05-06,2024-01-23,2024-05-03,https://kanegis.maps.arcgis.com/home/item.html?id=1a34038843bd4b20a7fe39f3141189bb,0.00299
Rays Sign comparison,2056208c2ce7489880f54a2c1a83e090,https://kanegis.maps.arcgis.com/apps/webappviewer/index.html?id=2056208c2ce7489880f54a2c1a83e090,Web Mapping Application,44,KDOT_Lebo,0.00439,0.0,group,"[ray, signs]",False,2021-09-30,2021-09-30,2024-03-27,https://kanegis.maps.arcgis.com/home/item.html?id=2056208c2ce7489880f54a2c1a83e090,0.00439
Rays Sign comparison,aafc372cdf804c549544163fb4af05ca,//kanegis.maps.arcgis.com/sharing/rest/content/items/2056208c2ce7489880f54a2c1a83e090/package,Code Attachment,2,KDOT_Lebo,0.0,0.0,group,,False,2021-09-30,2021-09-30,2024-03-05,https://kanegis.maps.arcgis.com/home/item.html?id=aafc372cdf804c549544163fb4af05ca,0.0
Rays Sign comparison,f507ceb325a144558879945d2e517a47,,Web Map,10567,KDOT_Lebo,0.05786,0.0,group,"[ray, signs]",False,2021-09-30,2021-10-28,2024-06-05,https://kanegis.maps.arcgis.com/home/item.html?id=f507ceb325a144558879945d2e517a47,0.05786
RaysImages,7f57ece1f5d64aae90b5acb9b98a7bad,http://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/RaysImages/FeatureServer,Feature Service,3893,KDOT_Lebo,508.94824,0.17188,group,"[kdot, images]",True,2014-08-12,2014-08-12,2024-05-03,https://kanegis.maps.arcgis.com/home/item.html?id=7f57ece1f5d64aae90b5acb9b98a7bad,509.12012
Recorded Roads,a70cc6af90d24f4b90e6933de191390a,,Layer Package,1,KDOT_Hntb,0.01246,0.0,org,"[KDOT, Roads, Recorded Roads]",False,2019-03-06,2019-04-25,,https://kanegis.maps.arcgis.com/home/item.html?id=a70cc6af90d24f4b90e6933de191390a,0.01246
Redistricting_AGOL.0,5705055547be4791b734b50973f8f7ed,,CAD Drawing,37,Redistricting_AGOL,0.00019,0.0,private,"[Data, Map, Redistricting, Plan]",False,2021-07-16,2021-09-09,,https://kanegis.maps.arcgis.com/home/item.html?id=5705055547be4791b734b50973f8f7ed,0.00019
Regional v. Local Trails,f103cf2c4d604dffa6c7e5b19614ce44,,Layer Package,1,KDOT_Martin,0.01154,0.0,public,"[Regional; Local, BUKDOT]",False,2023-05-12,2023-09-05,2023-07-21,https://kanegis.maps.arcgis.com/home/item.html?id=f103cf2c4d604dffa6c7e5b19614ce44,0.01154
repeat_obs,bed7ba54e9904c73ba47d8b265210922,,Microsoft Excel,1,FOR_Graser,0.08951,0.0,private,,False,2022-10-27,2022-10-27,,https://kanegis.maps.arcgis.com/home/item.html?id=bed7ba54e9904c73ba47d8b265210922,0.08951
Replica Kane Network Dec2018_Feb2019,38b1458f233d4ad0ad296f631b5d3633,,Web Map,122,KDOT_Martin,0.00745,0.0,public,"[Transportation, Planning, Kane, Kane County, 2020, Illinois]",False,2020-04-14,2020-04-14,2024-05-27,https://kanegis.maps.arcgis.com/home/item.html?id=38b1458f233d4ad0ad296f631b5d3633,0.00745
